Time:2,End Time,Feature 1,Feature 2,Event Id,Event Date,Event Duration
286.0214843750,286.5214843750,0.1122033767,0.0798443675,,,
286.1210937500,286.6210937500,0.0728929849,0.0648889726,,,
286.2207031250,286.7207031250,0.0422908452,0.0737602008,,,
286.3203125000,286.8203125000,0.0255163801,0.1102083588,,,
286.4199218750,286.9199218750,0.0255702391,0.1680589474,,,
286.5195312500,287.0195312500,0.0421343933,0.2376763520,,,
286.6191406250,287.1191406250,0.0663254023,0.3061611723,,,
286.7187500000,287.2187500000,0.0907348961,0.3598727117,,,
286.8183593750,287.3183593750,0.1078421168,0.3933834258,,,
286.9179687500,287.4179687500,0.1107277378,0.4090066397,,,
287.0175781250,287.5175781250,0.1027978620,0.4129611449,,,
287.1171875000,287.6171875000,0.0900141767,0.4135468490,,,
287.2167968750,287.7167968750,0.0721046357,0.4178015354,,,
287.3164062500,287.8164062500,0.0546504195,0.4171153324,,,
287.4160156250,287.9160156250,0.0451233634,0.3980162470,,,
287.5156250000,288.0156250000,0.0372919077,0.3559700254,,,
287.6152343750,288.1152343750,0.0255496896,0.3067165238,,,
287.7148437500,288.2148437500,0.0165790272,0.2880605165,,,
287.8144531250,288.3144531250,0.0141869015,0.3448036651,,,
287.9140625000,288.4140625000,0.0135702045,0.4857994294,,,
288.0136718750,288.5136718750,0.0135395025,0.6661869979,,,
288.1132812500,288.6132812500,0.0159625023,0.8280867782,,,
288.2128906250,288.7128906250,0.0198367682,0.9343498118,,,
288.3125000000,288.8125000000,0.0217374811,0.9685750232,,,
288.4121093750,288.9121093750,0.0207464866,0.9341197642,,,
288.5117187500,289.0117187500,0.0201086429,0.8480843529,,,
288.6113281250,289.1113281250,0.0221013166,0.7329943237,,,
288.7109375000,289.2109375000,0.0261142334,0.6101273599,,,
288.8105468750,289.3105468750,0.0331321641,0.5057331792,,,
288.9101562500,289.4101562500,0.0435943302,0.4379024691,,,
289.0097656250,289.5097656250,0.0544101208,0.4082679606,,,
289.1093750000,289.6093750000,0.0638960918,0.4077003652,,,
289.2089843750,289.7089843750,0.0702107334,0.4302304392,,,
289.3085937500,289.8085937500,0.0706503238,0.4728726751,,,
289.4082031250,289.9082031250,0.0650159037,0.5269213777,,,
289.5078125000,290.0078125000,0.0555706763,0.5797719737,,,
289.6074218750,290.1074218750,0.0436129914,0.6281787858,,,
289.7070312500,290.2070312500,0.0332472566,0.6683089858,,,
289.8066406250,290.3066406250,0.0291815902,0.6887116506,,,
289.9062500000,290.4062500000,0.0319498469,0.6785479978,,,
290.0058593750,290.5058593750,0.0378147749,0.6389465567,,,
290.1054687500,290.6054687500,0.0417165107,0.5828720710,,,
290.2050781250,290.7050781250,0.0406839725,0.5332824533,,,
290.3046875000,290.8046875000,0.0351599560,0.5129727398,,,
290.4042968750,290.9042968750,0.0277808752,0.5291963752,,,
290.5039062500,291.0039062500,0.0203840441,0.5615582749,,,
290.6035156250,291.1035156250,0.0133011635,0.5854797793,,,
290.7031250000,291.2031250000,0.0091327381,0.5893054950,,,
290.8027343750,291.3027343750,0.0135160538,0.5860783972,,,
290.9023437500,291.4023437500,0.0300956230,0.6073438258,,,
291.0019531250,291.5019531250,0.0538704110,0.6772463996,,,
291.1015625000,291.6015625000,0.0743446565,0.7945171360,,,
291.2011718750,291.7011718750,0.0830488531,0.9347253068,,,
291.3007812500,291.8007812500,0.0792961228,1.0596607946,,,
291.4003906250,291.9003906250,0.0674383280,1.1365124761,,,
291.5000000000,292.0000000000,0.0567215523,1.1588059697,,,
291.5996093750,292.0996093750,0.0566297327,1.1271606021,,,
291.6992187500,292.1992187500,0.0691095633,1.0380839781,,,
291.7988281250,292.2988281250,0.0845694974,0.8947926405,,,
291.8984375000,292.3984375000,0.0919035075,0.7157974607,,,
291.9980468750,292.4980468750,0.0849045002,0.5247967010,,,
292.0976562500,292.5976562500,0.0693977281,0.3488554401,,,
292.1972656250,292.6972656250,0.0560743512,0.2325143583,,,
292.2968750000,292.7968750000,0.0574175987,0.2219988128,,,
292.3964843750,292.8964843750,0.0816732690,0.3234833228,,,
321.9218750000,322.4218750000,0.0315101271,0.1219978178,,,
322.0214843750,322.5214843750,0.0269575823,0.1135336517,,,
322.1210937500,322.6210937500,0.0319873759,0.1602113954,,,
322.2207031250,322.7207031250,0.0445095933,0.2686506717,,,
322.3203125000,322.8203125000,0.0579887501,0.4086383899,,,
322.4199218750,322.9199218750,0.0600116912,0.5508575149,,,
322.5195312500,323.0195312500,0.0515261131,0.6670831788,,,
322.6191406250,323.1191406250,0.0409722900,0.7374987137,,,
322.7187500000,323.2187500000,0.0315490771,0.7707381031,,,
322.8183593750,323.3183593750,0.0251634502,0.7865588902,,,
322.9179687500,323.4179687500,0.0251224990,0.7977950441,,,
323.0175781250,323.5175781250,0.0302601111,0.8153528381,,,
323.1171875000,323.6171875000,0.0371182165,0.8479388104,,,
323.2167968750,323.7167968750,0.0440477448,0.8884556342,,,
323.3164062500,323.8164062500,0.0478181455,0.9209911986,,,
323.4160156250,323.9160156250,0.0475059275,0.9395535066,,,
323.5156250000,324.0156250000,0.0446983844,0.9392499237,,,
323.6152343750,324.1152343750,0.0383057422,0.9182979509,,,
323.7148437500,324.2148437500,0.0283366650,0.8818781872,,,
323.8144531250,324.3144531250,0.0183652199,0.8420311638,,,
323.9140625000,324.4140625000,0.0137866684,0.8045303140,,,
324.0136718750,324.5136718750,0.0148931953,0.7624155686,,,
324.1132812500,324.6132812500,0.0166557618,0.7070131605,,,
324.2128906250,324.7128906250,0.0172626288,0.6458098362,,,
324.3125000000,324.8125000000,0.0186693707,0.6031968070,,,
324.4121093750,324.9121093750,0.0206588711,0.5973563230,,,
324.5117187500,325.0117187500,0.0265360934,0.6289410894,,,
324.6113281250,325.1113281250,0.0440935105,0.6794696379,,,
324.7109375000,325.2109375000,0.0683125955,0.7191399273,,,
324.8105468750,325.3105468750,0.0866027768,0.7212115034,,,
324.9101562500,325.4101562500,0.0943592187,0.6695296246,,,
325.0097656250,325.5097656250,0.0913050615,0.5751763087,,,
325.1093750000,325.6093750000,0.0756808121,0.4576733038,,,
325.2089843750,325.7089843750,0.0507632380,0.3359814975,,,
325.3085937500,325.8085937500,0.0289608291,0.2367333571,,,
325.4082031250,325.9082031250,0.0187780513,0.1982652958,,,
325.5078125000,326.0078125000,0.0223192909,0.2291206340,,,
325.6074218750,326.1074218750,0.0414865866,0.3070724673,,,
325.7070312500,326.2070312500,0.0750190106,0.4024715068,,,
325.8066406250,326.3066406250,0.1103167676,0.4917100690,,,
325.9062500000,326.4062500000,0.1341069097,0.5522845026,,,
326.0058593750,326.5058593750,0.1411251828,0.5707955441,,,
326.1054687500,326.6054687500,0.1322926206,0.5453334066,,,
326.2050781250,326.7050781250,0.1120777630,0.4808952743,,,
326.3046875000,326.8046875000,0.0879785728,0.3842740892,,,
326.4042968750,326.9042968750,0.0670226293,0.2721582310,,,
326.5039062500,327.0039062500,0.0517441518,0.1678376613,,,
326.6035156250,327.1035156250,0.0413086989,0.0923998098,,,
