Time:2,End Time,Feature 1,Feature 2,Event Id,Event Date,Event Duration
87.3007812500,87.8007812500,0.1816361802,0.0349563746,,,
87.4003906250,87.9003906250,0.1831511692,0.0347847445,,,
87.5000000000,88.0000000000,0.2162955375,0.0474118024,,,
87.5996093750,88.0996093750,0.2608542488,0.1044493500,,,
87.6992187500,88.1992187500,0.3360368327,0.1638352669,,,
87.7988281250,88.2988281250,0.4108510971,0.2304971148,,,
87.8984375000,88.3984375000,0.4314678208,0.2777595682,,,
87.9980468750,88.4980468750,0.4007599990,0.2899612161,,,
88.0976562500,88.5976562500,0.3304238803,0.2588187373,,,
88.1972656250,88.6972656250,0.2424782668,0.2103599022,,,
88.2968750000,88.7968750000,0.1448504316,0.1530559896,,,
88.3964843750,88.8964843750,0.1194640817,0.0935257003,,,
105.9218750000,106.4218750000,0.2029044791,0.0376932532,,,
106.0214843750,106.5214843750,0.1655670468,0.0164484582,,,
106.1210937500,106.6210937500,0.1418456097,0.0105849942,,,
106.2207031250,106.7207031250,0.1437283630,0.0137337576,,,
106.3203125000,106.8203125000,0.1409204997,0.0153578940,,,
106.4199218750,106.9199218750,0.1274457257,0.0182589828,,,
106.5195312500,107.0195312500,0.1155399426,0.0233159022,,,
106.6191406250,107.1191406250,0.1153880516,0.0292970458,,,
106.7187500000,107.2187500000,0.1269609981,0.0329101603,,,
106.8183593750,107.3183593750,0.1469803399,0.0456968223,,,
106.9179687500,107.4179687500,0.1677279423,0.0735629288,,,
107.0175781250,107.5175781250,0.1693856205,0.1115553625,,,
107.1171875000,107.6171875000,0.1406585322,0.1382695021,,,
107.2167968750,107.7167968750,0.0872974731,0.1683917271,,,
107.3164062500,107.8164062500,0.0467459791,0.1868038591,,,
107.4160156250,107.9160156250,0.0191996708,0.1726791445,,,
107.5156250000,108.0156250000,0.0268412624,0.1333999807,,,
107.6152343750,108.1152343750,0.0936129807,0.1042018456,,,
107.7148437500,108.2148437500,0.2276214891,0.0866788337,,,
107.8144531250,108.3144531250,0.4323734689,0.0720865683,,,
107.9140625000,108.4140625000,0.5618912470,0.0683171838,,,
108.0136718750,108.5136718750,0.6371553251,0.0688193669,,,
108.1132812500,108.6132812500,0.6203617373,0.0732941899,,,
108.2128906250,108.7128906250,0.5395160783,0.0676960471,,,
108.3125000000,108.8125000000,0.3638702684,0.0599492196,,,
108.4121093750,108.9121093750,0.2159388457,0.0587464256,,,
108.5117187500,109.0117187500,0.1106442761,0.0668733558,,,
108.6113281250,109.1113281250,0.1083499716,0.0733114962,,,
108.7109375000,109.2109375000,0.1357945193,0.0843216695,,,
108.8105468750,109.3105468750,0.1530630803,0.0882494461,,,
108.9101562500,109.4101562500,0.1422771681,0.0966091983,,,
109.0097656250,109.5097656250,0.1186075033,0.0986641362,,,
109.1093750000,109.6093750000,0.0804899032,0.0992344618,,,
109.2089843750,109.7089843750,0.0666656727,0.0910918262,,,
109.3085937500,109.8085937500,0.0955060109,0.0941376762,,,
109.4082031250,109.9082031250,0.1811194551,0.0884416891,,,
109.5078125000,110.0078125000,0.2573232546,0.0797889284,,,
109.6074218750,110.1074218750,0.3171943465,0.0659065806,,,
109.7070312500,110.2070312500,0.3272762960,0.0514566357,,,
109.8066406250,110.3066406250,0.2943252409,0.0338780328,,,
109.9062500000,110.4062500000,0.2607356996,0.0312878853,,,
110.0058593750,110.5058593750,0.2605130766,0.0468120977,,,
110.1054687500,110.6054687500,0.2922755215,0.0769196306,,,
110.2050781250,110.7050781250,0.3304493134,0.1073151392,,,
110.3046875000,110.8046875000,0.3637986024,0.1429499161,,,
110.4042968750,110.9042968750,0.3617502076,0.1743372060,,,
110.5039062500,111.0039062500,0.3617053748,0.1892004282,,,
110.6035156250,111.1035156250,0.3698899928,0.2038078235,,,
110.7031250000,111.2031250000,0.4356920221,0.2080128793,,,
